isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description,title_and_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9781400098026,1400098025,The Eiger Sanction,A Novel,Trevanian,Fiction,http://books.google.com/books/content?id=2oyxcO7kbfAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"College professor, art collector, mountaineer, and freelance assassin Jonathan Hemlock takes on an assignment that means a perilous climb up the Eiger Mountain with a climbing party that includes his quarry. Reprint. 35,000 first printing.",2005.0,4.06,336.0,10094.0,0,20.0,35,The Eiger Sanction: A Novel,"9781400098026 College professor, art collector, mountaineer, and freelance assassin Jonathan Hemlock takes on an assignment that means a perilous climb up the Eiger Mountain with a climbing party that includes his quarry. Reprint. 35,000 first printing.",Fiction,0.06413363665342331,0.10400672256946564,0.9570002555847168,0.040564414113759995,0.9503573775291443,0.11169015616178513,0.38342052698135376
9781400098033,1400098033,Shibumi,A Novel,Trevanian,Fiction,http://books.google.com/books/content?id=CQK24flPB1IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Nicolai Hel uses his nearly superhuman mental and physical prowess to destroy political terrorists and decides to take on The Mother Company itself, a supermonolith of espionage and economic monopoly, in a twenty-fifth anniversary edition of the classic thriller. Reprint. 50,000 first printing.",2005.0,4.22,480.0,9001.0,0,20.0,43,Shibumi: A Novel,"9781400098033 Nicolai Hel uses his nearly superhuman mental and physical prowess to destroy political terrorists and decides to take on The Mother Company itself, a supermonolith of espionage and economic monopoly, in a twenty-fifth anniversary edition of the classic thriller. Reprint. 50,000 first printing.",Fiction,0.06651736795902252,0.10400672256946564,0.2340245097875595,0.15763787925243378,0.9503573775291443,0.11169015616178513,0.2986747920513153
9781400307845,1400307848,Writings to Young Women from Laura Ingalls Wilder on Wisdom and Virtues,,Laura Ingalls Wilder;Stephen W. Hines,Juvenile Nonfiction,http://books.google.com/books/content?id=e5gSDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Using selections from her works and memoirs of people who knew her, presents the thoughts of Laura Ingalls Wilder on the proper conduct of young women.",2006.0,3.95,113.0,100.0,0,19.0,26,Writings to Young Women from Laura Ingalls Wilder on Wisdom and Virtues,"9781400307845 Using selections from her works and memoirs of people who knew her, presents the thoughts of Laura Ingalls Wilder on the proper conduct of young women.",Children's Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.8616306781768799,0.11169015616178513,0.07876548916101456
9781401200190,1401200192,"The Invisibles, the Invisible Kingdom",,Grant Morrison,Comics & Graphic Novels,http://books.google.com/books/content?id=x5r4PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Imagine if every paranoid fantasy, every conspiracy theory, every alleged cover-up and government deception, every tabloid story you've ever heard ...were true. Discover a world where paranoia is a survival skill and the only hope for mankind is a group of unconventional occultist freedom fighters-The Invisibles.",2002.0,4.19,288.0,3238.0,0,23.0,46,"The Invisibles, the Invisible Kingdom","9781401200190 Imagine if every paranoid fantasy, every conspiracy theory, every alleged cover-up and government deception, every tabloid story you've ever heard ...were true. Discover a world where paranoia is a survival skill and the only hope for mankind is a group of unconventional occultist freedom fighters-The Invisibles.",Fiction,0.06413363665342331,0.10400672256946564,0.8459319472312927,0.040564414113759995,0.8175929188728333,0.11169015616178513,0.12037845700979233
9781401200688,1401200680,On the Road to Perdition,Oasis,Max Allan Collins;Jose Luis Garcia-Lopez,Comics & Graphic Novels,http://books.google.com/books/content?id=VqrUX4kZZE8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Renegade mob hitman Michael O'Sullivan--the ""Angel of Death""--and his older son Michael Jr. rob rural banks to strike back at the Capone gang in hopes of forcing them to surrender Connor Looney, the man responsible for killing the rest of the family.",2003.0,3.54,96.0,74.0,0,22.0,42,On the Road to Perdition: Oasis,"9781401200688 Renegade mob hitman Michael O'Sullivan--the ""Angel of Death""--and his older son Michael Jr. rob rural banks to strike back at the Capone gang in hopes of forcing them to surrender Connor Looney, the man responsible for killing the rest of the family.",Fiction,0.7665652632713318,0.10400672256946564,0.3391798734664917,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781401202453,1401202454,"John Constantine, Hellblazer: Setting sun",,Warren Ellis,Comics & Graphic Novels,http://books.google.com/books/content?id=yM5LJwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"John Constantine, a razor-tongued, chain-smoking, trench-coat-wearing mystic with a penchant for being in the wrong place at the right time, has become one of the most recognizable and enduring characters in modern comics. Featuring bone-chilling tales of horror, magic, loss and regret, JOHN CONSTANTINE, HELLBLAZER: SETTING SUN follows John Constantine as he faces the London underworld.",2004.0,4.19,96.0,2505.0,0,21.0,56,"John Constantine, Hellblazer: Setting sun","9781401202453 John Constantine, a razor-tongued, chain-smoking, trench-coat-wearing mystic with a penchant for being in the wrong place at the right time, has become one of the most recognizable and enduring characters in modern comics. Featuring bone-chilling tales of horror, magic, loss and regret, JOHN CONSTANTINE, HELLBLAZER: SETTING SUN follows John Constantine as he faces the London underworld.",Fiction,0.06413363665342331,0.10400672256946564,0.9728456735610962,0.040564414113759995,0.8797067999839783,0.11169015616178513,0.07876548916101456
9781401202521,1401202527,Superman,Birthright,Mark Waid;Leinil Francis Yu,Comics & Graphic Novels,http://books.google.com/books/content?id=L8Z6QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Reweaves the Superman legend incorporating his established history, from escape as an infant from the doomed planet Krypton to arrival as reporter Clark Kent at the Daily Planet.",2004.0,4.13,287.0,9912.0,0,21.0,28,Superman: Birthright,"9781401202521 Reweaves the Superman legend incorporating his established history, from escape as an infant from the doomed planet Krypton to arrival as reporter Clark Kent at the Daily Planet.",Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.8430452346801758,0.11169015616178513,0.07876548916101456
9781401204105,1401204104,The Sgt. Rock Archives,,Robert Kanigher;Bob Haney,Comics & Graphic Novels,http://books.google.com/books/content?id=MnWYKwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An intense portrait of combat and conflict, this volume reprints the classic World War II adventures of Sgt. Rock and his colorful band of fighting soldiers. Originally published in the early 1960s, these memorable tales showcase the heroic and extraordinary missions of the tough, grizzled leader and the combat-happy Joes of Easy Company. Introduction by Mark Chiarello.",2005.0,4.56,224.0,18.0,0,20.0,57,The Sgt. Rock Archives,"9781401204105 An intense portrait of combat and conflict, this volume reprints the classic World War II adventures of Sgt. Rock and his colorful band of fighting soldiers. Originally published in the early 1960s, these memorable tales showcase the heroic and extraordinary missions of the tough, grizzled leader and the combat-happy Joes of Easy Company. Introduction by Mark Chiarello.",Fiction,0.19351665675640106,0.10400672256946564,0.13845600187778473,0.8918341398239136,0.8550828099250793,0.11169015616178513,0.09044336527585983
9781401204259,1401204252,Arkham Asylum,A Serious House on Serious Earth,Grant Morrison;Dave McKean,Comics & Graphic Novels,http://books.google.com/books/content?id=WlAgngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Led by the Joker, the patients of Arkham Asylum take over the building and threaten to murder the staff unless Batman agrees to meet with them, a situation that results in Batman being pushed to the brink of madness himself.",2004.0,4.1,216.0,50214.0,0,21.0,40,Arkham Asylum: A Serious House on Serious Earth,"9781401204259 Led by the Joker, the patients of Arkham Asylum take over the building and threaten to murder the staff unless Batman agrees to meet with them, a situation that results in Batman being pushed to the brink of madness himself.",Fiction,0.06413363665342331,0.10400672256946564,0.9462538957595825,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781401209414,1401209416,Challengers of the Unknown,"Stolen Moments, Borrowed Time",Howard Chaykin;Michelle Madsen,Comics & Graphic Novels,http://books.google.com/books/content?id=6pCIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Five extraordinary people with seemingly nothing in common share the bond of surviving a cataclysmic event. In a world devoid of super-heroes, they will come together and discover that all they know has been a lie--that the world we live in is not the one we believe it to be. To survive they must unite and face the true masters of our universe. It's a world where literally anything can happen, and probably will--as if living on borrowed time wasn't enough!",2006.0,2.86,144.0,43.0,0,19.0,81,"Challengers of the Unknown: Stolen Moments, Borrowed Time","9781401209414 Five extraordinary people with seemingly nothing in common share the bond of surviving a cataclysmic event. In a world devoid of super-heroes, they will come together and discover that all they know has been a lie--that the world we live in is not the one we believe it to be. To survive they must unite and face the true masters of our universe. It's a world where literally anything can happen, and probably will--as if living on borrowed time wasn't enough!",Fiction,0.15002402663230896,0.03155989944934845,0.19505581259727478,0.028926772996783257,0.8325247168540955,0.03148329630494118,0.6489273905754089
9781401210014,1401210015,Fables: Wolves,,Bill Willingham,"Comic books, strips, etc",http://books.google.com/books/content?id=YhtPwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Exiled from their homelands by an evil adversary, various fairy tale and folklore characters, referred to as ""Fables"", are forced to live in a clandestine community in New York City known as Fabletown. Those unable to blend in with human society (such as monsters and anthropomorphic animals) live at ""The Farm"" in upstate New York.",2002.0,4.28,160.0,17506.0,0,23.0,55,Fables: Wolves,"9781401210014 Exiled from their homelands by an evil adversary, various fairy tale and folklore characters, referred to as ""Fables"", are forced to live in a clandestine community in New York City known as Fabletown. Those unable to blend in with human society (such as monsters and anthropomorphic animals) live at ""The Farm"" in upstate New York.",Fiction,0.06413363665342331,0.10400672256946564,0.41357097029685974,0.040564414113759995,0.9322792887687683,0.11169015616178513,0.07876548916101456
9781401210076,1401210074,Neil Gaiman's Neverwhere,,Mike Carey;Glenn Fabry;Tony Luke,Comics & Graphic Novels,http://books.google.com/books/content?id=fQLkAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The comics adaptation of Neil Gaiman's acclaimed novel follows the adventures of an ordinary Londoner who stops to help an enigmatic girl and is drawn into a battle to save a strange underworld kingdom--London Below--from destruction.,2007.0,4.23,224.0,31958.0,0,18.0,36,Neil Gaiman's Neverwhere,9781401210076 The comics adaptation of Neil Gaiman's acclaimed novel follows the adventures of an ordinary Londoner who stops to help an enigmatic girl and is drawn into a battle to save a strange underworld kingdom--London Below--from destruction.,Fiction,0.06413363665342331,0.10400672256946564,0.485272616147995,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.106661856174469
9781401210618,1401210619,A Kin of Homecoming,,Brian Azzarello;Marcelo Frusin,Fiction,http://books.google.com/books/content?id=bRvgAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Wes Cutter, a former Confederate soldier, is appointed sheriff of Blackwater, his hometown, by Union soldiers and must find the killer behind a series of brutal murders that may reveal the town's dark past.",2006.0,3.32,128.0,501.0,0,19.0,34,A Kin of Homecoming,"9781401210618 Wes Cutter, a former Confederate soldier, is appointed sheriff of Blackwater, his hometown, by Union soldiers and must find the killer behind a series of brutal murders that may reveal the town's dark past.",Fiction,0.10829554498195648,0.4024514853954315,0.4136401116847992,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781401210823,1401210821,The Absolute Sandman,,Neil Gaiman;Sam Kieth,Comics & Graphic Novels,http://books.google.com/books/content?id=K_AitQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Collects every volume of the ""Sandman"" comic book along with miscellaneous information about the creation and production of individual titles and the contributing artists and previously unpublished graphic stories by Neil Gaiman.",2006.0,4.65,612.0,14849.0,0,19.0,32,The Absolute Sandman,"9781401210823 Collects every volume of the ""Sandman"" comic book along with miscellaneous information about the creation and production of individual titles and the contributing artists and previously unpublished graphic stories by Neil Gaiman.",Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.9519713521003723,0.11169015616178513,0.07876548916101456
9781401211349,1401211348,How to Talk So Teens Will Listen & Listen So Teens Will Talk,,Adele Faber,Communication in families,,"Presents a practical guide that addresses many of the tough issues teens and parents face, and offers advice to maintaining a positive dialogue that fostered mutual respect.",2006.0,4.11,187.0,1522.0,0,19.0,27,How to Talk So Teens Will Listen & Listen So Teens Will Talk,"9781401211349 Presents a practical guide that addresses many of the tough issues teens and parents face, and offers advice to maintaining a positive dialogue that fostered mutual respect.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.09492124617099762,0.868445098400116,0.11169015616178513,0.07876548916101456
9781401211509,140121150X,Desolation Jones,Made in England,Warren Ellis;J. H. Williams;José Villarrubia,Comics & Graphic Novels,http://books.google.com/books/content?id=x2ogAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A former field agent for M16, Michael Jones was the first surviving victim of the Desolation Test, a radically dangerous procedure cooked up by the British government. Jones was intravenously kept alive while being force-fed a steady diet of horrific data and images non-stop as stimulants were continuously pumped into his body--keeping him conscious and alert for a solid year. Now retired from the agency, Jones lives in Los Angeles, acting as a private investigator to the secret underground community of ex-spooks who have come in from the cold, and who have no one else to turn to.",2006.0,3.94,144.0,1729.0,0,19.0,98,Desolation Jones: Made in England,"9781401211509 A former field agent for M16, Michael Jones was the first surviving victim of the Desolation Test, a radically dangerous procedure cooked up by the British government. Jones was intravenously kept alive while being force-fed a steady diet of horrific data and images non-stop as stimulants were continuously pumped into his body--keeping him conscious and alert for a solid year. Now retired from the agency, Jones lives in Los Angeles, acting as a private investigator to the secret underground community of ex-spooks who have come in from the cold, and who have no one else to turn to.",Fiction,0.06413363665342331,0.11904173344373703,0.8470804691314697,0.040564414113759995,0.5494767427444458,0.5949515700340271,0.07876548916101456
9781401212223,1401212220,Jack of Fables,The (nearly) Great Escape,Bill Willingham;Matthew Sturges;Tony Akins;Andrew Pepoy,Comics & Graphic Novels,http://books.google.com/books/content?id=OI-JAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After earning a fortune by cashing in on his own legend, Little Jack Horner--a.k.a. Jack B. Nimble, a.k.a. Jack the Giant Killer--is stripped of his wealth, banished from Fabletown, and tossed into a gulag filled with other renegade fables.",2007.0,3.58,128.0,4288.0,0,18.0,39,Jack of Fables: The (nearly) Great Escape,"9781401212223 After earning a fortune by cashing in on his own legend, Little Jack Horner--a.k.a. Jack B. Nimble, a.k.a. Jack the Giant Killer--is stripped of his wealth, banished from Fabletown, and tossed into a gulag filled with other renegade fables.",Fiction,0.20118753612041473,0.19517698884010315,0.1431589126586914,0.7747236490249634,0.8603214025497437,0.35092398524284363,0.23845356702804565
9781401212483,1401212484,Sgt. Rock,The Prophecy,Joe Kubert,Comics & Graphic Novels,http://books.google.com/books/content?id=g7_mPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Rock and Easy Company parachute into Nazi-occupied Lithuania to rescue a young rabbi so they can bring him to America and make the horrors of the Holocaust known to the world.,2007.0,3.48,144.0,75.0,0,18.0,31,Sgt. Rock: The Prophecy,9781401212483 Rock and Easy Company parachute into Nazi-occupied Lithuania to rescue a young rabbi so they can bring him to America and make the horrors of the Holocaust known to the world.,Fiction,0.06413363665342331,0.11323977261781693,0.8235408663749695,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781401212636,1401212638,Superman,Back in Action,Kurt Busiek;Fabian Nicieza;Pete Woods;Len Wein;Gerry Conway;José Luis García-López,Juvenile Fiction,http://books.google.com/books/content?id=0Z7BAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A story featuring the Man of Steel being pursued by an alien race collecting Earth's most unique specimens is accompanied by additional stories with such characters as Nightwing, Firestorm, Deadman, Aquaman, and the Metal Men.",2007.0,3.18,144.0,136.0,0,18.0,35,Superman: Back in Action,"9781401212636 A story featuring the Man of Steel being pursued by an alien race collecting Earth's most unique specimens is accompanied by additional stories with such characters as Nightwing, Firestorm, Deadman, Aquaman, and the Metal Men.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.13770535588264465,0.7996890544891357,0.11169015616178513,0.07876548916101456
9781401300463,1401300464,Pledged,The Secret Life of Sororities,Alexandra Robbins,Education,http://books.google.com/books/content?id=1WHEwNOApAsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An provocative look inside the world of sorority life offers an eye-opening view of the drugs, psychological abuse, promiscuity, racism, violence, and other problems that are rampant among young women in a typical sorority and analyzes why intelligent young women put up with these abuses in order to become part of a sorority sisterhood. 25,000 first printing.",2004.0,3.17,384.0,245.0,0,21.0,57,Pledged: The Secret Life of Sororities,"9781401300463 An provocative look inside the world of sorority life offers an eye-opening view of the drugs, psychological abuse, promiscuity, racism, violence, and other problems that are rampant among young women in a typical sorority and analyzes why intelligent young women put up with these abuses in order to become part of a sorority sisterhood. 25,000 first printing.",Nonfiction,0.08606764674186707,0.654999852180481,0.05136279761791229,0.040564414113759995,0.5990740656852722,0.11169015616178513,0.3475293815135956
9781401301880,1401301886,There's No Place Like Here,,Cecelia Ahern,Fiction,http://books.google.com/books/content?id=toYSuQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tracking down missing persons as a way of purging lingering demons about a childhood friend who went missing, Sandy Shortt finds herself increasingly consumed by a growing obsession with understanding how and why people disappear. By the author of PS, I Love You.",2007.0,3.67,340.0,1851.0,0,18.0,43,There's No Place Like Here,"9781401301880 Tracking down missing persons as a way of purging lingering demons about a childhood friend who went missing, Sandy Shortt finds herself increasingly consumed by a growing obsession with understanding how and why people disappear. By the author of PS, I Love You.",Fiction,0.06413363665342331,0.10400672256946564,0.5389546155929565,0.8891074657440186,0.5494767427444458,0.32189592719078064,0.07876548916101456
9781401302467,1401302467,I Shouldn't Even Be Doing This!,And Other Things That Strike Me as Funny,Bob Newhart,Biography & Autobiography,,"The legendary comedian shares a collection of anecdotes from throughout his life and entertainment career, as well as hilarious observations on life, television, golf, family holidays, drinking, his beginnings as an accountant, and other topics.",2006.0,3.74,239.0,2184.0,0,19.0,35,I Shouldn't Even Be Doing This!: And Other Things That Strike Me as Funny,"9781401302467 The legendary comedian shares a collection of anecdotes from throughout his life and entertainment career, as well as hilarious observations on life, television, golf, family holidays, drinking, his beginnings as an accountant, and other topics.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.8018247485160828,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781401359348,1401359345,Being dead is no excuse,the official southern ladies guide to hosting the perfect funeral,Gayden Metcalfe;Charlotte Hays,Cooking,http://books.google.com/books/content?id=B6cqAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Southern hostess shares the secrets of throwing the proper Southern funeral in a hilarious compilation of recipes and humor that answers such essential questions as: Can you be properly buried without tomato aspic? and Who prepares better funeral fare, the Episcopal ladies or the Methodist ladies? 35,000 first printing.",2005.0,3.86,243.0,1681.0,0,20.0,50,Being dead is no excuse: the official southern ladies guide to hosting the perfect funeral,"9781401359348 A Southern hostess shares the secrets of throwing the proper Southern funeral in a hilarious compilation of recipes and humor that answers such essential questions as: Can you be properly buried without tomato aspic? and Who prepares better funeral fare, the Episcopal ladies or the Methodist ladies? 35,000 first printing.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.8023831248283386,0.5494767427444458,0.11169015616178513,0.09657265245914459
9781401850685,1401850685,Illustrated Guide to the National Electrical Code,,Charles R. Miller,Technology & Engineering,http://books.google.com/books/content?id=hoKRpBF-5TEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"This updated edition utilizes visualization to present a complete, concise, and easy-to-understand explanation of the ""2005 Edition of the National Electrical Code."" From beginners to master electricians, the illustrated guide provides something for everyone practicing a trade in the electrical industry.",2005.0,4.06,452.0,2.0,0,20.0,41,Illustrated Guide to the National Electrical Code,"9781401850685 This updated edition utilizes visualization to present a complete, concise, and easy-to-understand explanation of the ""2005 Edition of the National Electrical Code."" From beginners to master electricians, the illustrated guide provides something for everyone practicing a trade in the electrical industry.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.12033172696828842,0.930372416973114,0.11169015616178513,0.07876548916101456
9781401903091,1401903096,Mother God,The Feminine Principle to Our Creator,Sylvia Browne,"Body, Mind & Spirit",http://books.google.com/books/content?id=0ZFDmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author discusses the history of the Mother God in religions and cultures from around the world, stories to reveal her power, and how to petition her for help.",2004.0,4.04,128.0,458.0,0,21.0,29,Mother God: The Feminine Principle to Our Creator,"9781401903091 The author discusses the history of the Mother God in religions and cultures from around the world, stories to reveal her power, and how to petition her for help.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.9458465576171875,0.11169015616178513,0.07876548916101456
9781402200458,1402200455,60 Million Frenchmen Can't be Wrong,,Jean-Benoît Nadeau;Julie Barlow,Social Science,http://books.google.com/books/content?id=7h8HkOpytiwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Sixty Million Frenchmen does its job marvelously well. After reading it, you may still think the French are arrogant, aloof, and high-handed, but you will know why."" --Wall Street Journal",2003.0,3.74,351.0,2107.0,0,22.0,30,60 Million Frenchmen Can't be Wrong,"9781402200458 ""Sixty Million Frenchmen does its job marvelously well. After reading it, you may still think the French are arrogant, aloof, and high-handed, but you will know why."" --Wall Street Journal",Nonfiction,0.06564074754714966,0.10421272367238998,0.009203014895319939,0.18653228878974915,0.8247347474098206,0.029664617031812668,0.47597596049308777
9781402580352,1402580355,The Wizard's Apprentice,,Jackie French Koller,Audiobooks,http://books.google.com/books/content?id=6NeoAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Princess Arnelle ""Nell"" wants to be the next Imperial Wizard of Eldearth. This is going to be tough because no girl has ever been a wizard.",2003.0,3.78,4.0,1.0,0,22.0,26,The Wizard's Apprentice,"9781402580352 Princess Arnelle ""Nell"" wants to be the next Imperial Wizard of Eldearth. This is going to be tough because no girl has ever been a wizard.",Nonfiction,0.06413363665342331,0.10400672256946564,0.08851543068885803,0.040564414113759995,0.8943797945976257,0.11169015616178513,0.07876548916101456
9781402713187,1402713185,Treasure Island,,Chris Tait;Robert Louis Stevenson;Lucy Corvino,Juvenile Fiction,http://books.google.com/books/content?id=NTGDz-HBRBYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads to a pirate fortune as well as great danger.",2005.0,4.12,160.0,665.0,0,20.0,36,Treasure Island,"9781402713187 While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads to a pirate fortune as well as great danger.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.9296532273292542,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781402713194,1402713193,The Secret Garden,,Martha Hailey Dubose;Frances Hodgson Burnett;Martha Hailey,Juvenile Fiction,http://books.google.com/books/content?id=6c9SbUMpQ-8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Presents an abridged version of the tale of ten-year-old Mary who, after the death of her parents, comes to live in a lonely house on the Yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.",2005.0,4.3,160.0,1346.0,0,20.0,41,The Secret Garden,"9781402713194 Presents an abridged version of the tale of ten-year-old Mary who, after the death of her parents, comes to live in a lonely house on the Yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.802076518535614,0.07876548916101456
9781402714542,1402714548,A Little Princess,,Frances Hodgson Burnett,Juvenile Fiction,http://books.google.com/books/content?id=uQJRYS6oN7YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Sara Crewe, a pupil at Miss Minchin's London school, is left in poverty when her father dies but is later rescued by a mysterious benefactor.",2004.0,4.19,208.0,491.0,0,21.0,25,A Little Princess,"9781402714542 Sara Crewe, a pupil at Miss Minchin's London school, is left in poverty when her father dies but is later rescued by a mysterious benefactor.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.9697538018226624,0.07876548916101456
9781402714573,1402714572,Treasure Island,,Robert Louis Stevenson,Juvenile Fiction,http://books.google.com/books/content?id=UUl7Zyj841QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads them to a pirate's fortune.",2004.0,3.83,213.0,393.0,0,21.0,32,Treasure Island,"9781402714573 While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads them to a pirate's fortune.",Children's Fiction,0.06413363665342331,0.16053304076194763,0.05136279761791229,0.040564414113759995,0.571496844291687,0.11169015616178513,0.15394069254398346
9781402714597,1402714599,The Secret Garden,,Frances Hodgson Burnett,Juvenile Fiction,http://books.google.com/books/content?id=f_9CD4Ox2AEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A ten-year-old orphan comes to live in a lonely house on the Yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.,2004.0,4.13,248.0,553.0,0,21.0,27,The Secret Garden,9781402714597 A ten-year-old orphan comes to live in a lonely house on the Yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.,Children's Fiction,0.06413363665342331,0.10400672256946564,0.060404304414987564,0.040564414113759995,0.5494767427444458,0.9117116928100586,0.07876548916101456
9781402718618,1402718616,The Easy Way to Stop Smoking,,Allen Carr,Self-Help,http://books.google.com/books/content?id=cN_xAuodABgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the Easyway method for quitting smoking, based on a factual understanding of the harm of cigarette addiction and practical advice on how to successfully break the habit.",2004.0,4.29,224.0,3067.0,0,21.0,28,The Easy Way to Stop Smoking,"9781402718618 Presents the Easyway method for quitting smoking, based on a factual understanding of the harm of cigarette addiction and practical advice on how to successfully break the habit.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.9227406978607178,0.11169015616178513,0.07876548916101456
9781402726002,1402726007,The Adventures of Huckleberry Finn,,Mark Twain,Juvenile Fiction,http://books.google.com/books/content?id=pi1gC_BNWtcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A nineteenth-century boy, floating down the Mississippi River on a raft with a runaway slave, becomes involved with a feuding family, two scoundrels pretending to be royalty, and Tom Sawyer's aunt, who mistakes him for Tom.",2006.0,3.81,305.0,350.0,0,19.0,36,The Adventures of Huckleberry Finn,"9781402726002 A nineteenth-century boy, floating down the Mississippi River on a raft with a runaway slave, becomes involved with a feuding family, two scoundrels pretending to be royalty, and Tom Sawyer's aunt, who mistakes him for Tom.",Children's Fiction,0.31904512643814087,0.48082536458969116,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781402726620,1402726627,Gulliver's Travels,,Martin Woodside;Jonathan Swift;Jamel Akib,Juvenile Fiction,http://books.google.com/books/content?id=qk8ps8dtZgIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An abridged version of the voyages of an eighteenth-century Englishman that carry him to such strange places as Lilliput, where people are six inches tall, and Brobdingnag, a land peopled by giants.",2006.0,3.93,160.0,724.0,0,19.0,32,Gulliver's Travels,"9781402726620 An abridged version of the voyages of an eighteenth-century Englishman that carry him to such strange places as Lilliput, where people are six inches tall, and Brobdingnag, a land peopled by giants.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.25262516736984253,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.5264295935630798
